status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
428168350689404_1006580822721973,"Mr Trump, Can this possibly be true ?",,photo,https://www.facebook.com/photo.php?fbid=1006580822721973&set=o.428168350689404&type=3,2016-02-07 22:42:28,2,3,0
428168350689404_10207543334994309,"""Trump is brave. And the West needs him"". 

The western world is in desperate need of Donald #Trump, or somebody quite like him. The man is an intelligent #business mind that does not let sentiment cloud his judgement. He is embraced by pragmatic thinkers, while just as importantly, clearly despised by younger and naive ideologists because he simply refuses to validate or humour ignorance. His honesty is abrasive. And that is a quality. He does not delude, or insult the public with what they would like to hear, instead he bravely explains it as it is. His solutions may sound simple to some, but thats because the right ones usually are. The #U.S, even at the best of times can never afford to experiment with its decision making. Which is what ""award show host #Obama"" has been doing for the last 8 years. It is hard to imagine many people aside from Trump are as qualified as him to get on top of the recent damage and establish a plan to properly turn things around. Donald is a wise man. People need to understand that there is no substitute for his kind of wisdom and experience. He is the only person qualified for this tough job.

David “#Franj” Frangiosa (#Conservative #Blogger Guy)",,photo,https://www.facebook.com/photo.php?fbid=10207543334994309&set=o.428168350689404&type=3,2016-02-07 21:01:31,1,1,0
428168350689404_10154650114879782,"You should read this!
","Beyonce Attacks Cops, Audience, Wilson With NFL Halftime Show | ConstitutionRising.com",link,http://constitutionrising.com/archives/25769,2016-02-07 17:33:59,2,2,1
428168350689404_493492074157031,That is unreal: you mean to tell me that we protect Saudi Arabia and we HAVE TO PAY THE RENT ON THE BASES TO PROTECT THEM.. Please spend a little more time on this in your speeches.. This really shows how stupid our leaders are..,,status,,2016-02-07 16:34:42,1,1,0
428168350689404_202046876815884,"Donald Trump giving interview at Republican spin room after New Hampshire GOP Debate, USA , Periscope HD --- 2016 2/7/2016
",Donald Trump at Republican spin room after GOP Debate USA Periscope HD 2016,video,https://www.youtube.com/watch?v=arhZ2V9TInw,2016-02-07 15:39:13,1,1,0
428168350689404_970386623009088,,,photo,https://www.facebook.com/photo.php?fbid=970386623009088&set=o.428168350689404&type=3,2016-02-07 13:46:26,1,1,0
428168350689404_970386513009099,,,photo,https://www.facebook.com/photo.php?fbid=970386513009099&set=o.428168350689404&type=3,2016-02-07 13:46:11,1,1,0
428168350689404_970386439675773,,,photo,https://www.facebook.com/photo.php?fbid=970386439675773&set=o.428168350689404&type=3,2016-02-07 13:46:00,1,1,0
428168350689404_970350966345987,,,photo,https://www.facebook.com/photo.php?fbid=970350966345987&set=o.428168350689404&type=3,2016-02-07 12:14:56,1,1,0
428168350689404_492850227554549,,Timeline Photos,photo,https://www.facebook.com/DonaldTrumpIsTheMan/photos/a.428246084014964.1073741828.428168350689404/492850227554549/?type=3,2016-02-07 12:00:01,1863,132,3309
428168350689404_10201545839804521,Totally agree,,photo,https://www.facebook.com/photo.php?fbid=10201545839804521&set=o.428168350689404&type=3,2016-02-07 11:45:52,2,1,0
428168350689404_970306886350395,,,photo,https://www.facebook.com/photo.php?fbid=970306886350395&set=o.428168350689404&type=3,2016-02-07 10:21:01,1,1,0
428168350689404_10204584124117024,"https://www.youtube.com/watch?v=6KxzK5Hc8WY    On this Thursday, February 4 edition of the Alex Jones Show, we dissect the DoJ's move to clamp…
YOUTUBE.COM",Full Show - Exclusive: Insider Politics on Election 2016 - 02/04/2016,video,https://www.youtube.com/watch?v=6KxzK5Hc8WY,2016-02-07 02:13:05,2,2,0
428168350689404_970148236366260,,,photo,https://www.facebook.com/photo.php?fbid=970148236366260&set=o.428168350689404&type=3,2016-02-07 00:50:22,2,2,0
428168350689404_970147876366296,,,photo,https://www.facebook.com/photo.php?fbid=970147876366296&set=o.428168350689404&type=3,2016-02-07 00:48:30,2,2,0
428168350689404_493237670849138,Mr trump I am behind you 100%,,status,,2016-02-06 22:12:18,1,1,0
428168350689404_10208287807495065,"Please join us for Important Conference Calls TONIGHT,
Tomorrow night and Monday night, and invite other to join as well.

We will discuss what must be done in New Hampshire and beyond.

Sat, Sun & Mon, February 6-8 at 7:00 PM & 9:00 PM CST
(5 pm Pacific / 8 pm Eastern and  7 pm Pacific / 10 pm Eastern)

Phone Number: 605-562-3140  —  Access Code: 168055#

For more info, please see the 'NH Primary - EXACT Instructions' page at
http://www.watchthevoteusa.com/new-hampshire-primary-exact-instructions/

Thank you,
The Watch the Vote Team

WatchTheVote2016.com
WatchTheVoteUSA.com
GuardiansForLiberty.com
NetworkAmerica.org",New Hampshire Primary – EXACT Instructions – WatchTheVote2016 Official Site,link,http://www.watchthevoteusa.com/new-hampshire-primary-exact-instructions/,2016-02-06 20:54:09,1,1,0
428168350689404_492851704221068,"""The silent majority is back- and it's not silent! #TrumpTrain""

Credit: @realdonaldtrump (Instagram)",Donald J. Trump on Instagram: “The silent majority is back- and it's not silent! #TrumpTrain...,video,https://www.instagram.com/p/BBOC3gaGhYv/?taken-by=realdonaldtrump,2016-02-06 15:00:01,808,63,72
428168350689404_10208285976849300,,National media dead silent on other ineligible candidate,link,http://www.examiner.com/article/national-media-dead-silent-on-other-ineligible-candidate?cid=db_articles,2016-02-06 14:44:18,1,1,0
428168350689404_984581891616747,,,photo,https://www.facebook.com/photo.php?fbid=984581891616747&set=o.428168350689404&type=3,2016-02-06 13:58:23,2,5,0
428168350689404_492863597553212,"Happy Birthday to the late, great Ronald Reagan!",Timeline Photos,photo,https://www.facebook.com/DonaldTrumpIsTheMan/photos/a.428246084014964.1073741828.428168350689404/492863597553212/?type=3,2016-02-06 13:00:01,1773,54,390
428168350689404_10207226438232792,"Long ago, a one time FBi Director, J. Edgar Hoover, once said, ""The People are handicapped by a conspiracy, so Monsterous, they can't believe it is happening to them"". He was talking about the Infiltration of Marxist Revolutionaries. Now, the plan has been matured, and those Radical Infiltraters are spread out among our Nation, putting that ""Monstrous Conspiracy"" to work for themselves. Hoover was talking about the Marxist Islamic Revolution, joining with the Communists to destroy our Culture. Lee Dorman, Arizona... ",FBI Posts Surveillance Team Outside Radical Mosque... Guess Who Just Went Inside,link,http://conservativetribune.com/surveillance-radical-mosque/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-06 12:18:05,2,1,1
428168350689404_493106720862233,Mr Trump  we need a man  like you to get to the bottom of the FBI killing of the Oregon rancher his hands where in the air an the FBI  killed him American  need to know the truth  thank you I support you for president,,status,,2016-02-06 11:49:46,1,2,0
428168350689404_492865677553004,"Liberal Chris Matthews went on air and shocked not only his network, but also his audience with what he did...but worse yet is that he tried to BLAME Trump for it.

Unbelievable.",What Chris Matthews Just Did Was Bad Enough... Then He Tried To Shift The Blame to Trump,link,http://www.tpnn.com/2016/02/05/what-chris-matthews-just-did-was-bad-enough-then-he-tried-to-shift-the-blame-to-trump/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-06&utm_campaign=manualpost,2016-02-06 11:00:01,76,66,8
428168350689404_10207531009166171,"""Obama could have been any random black man, and would still have been elected""
The united states is in desperate need of either a Christian or Jewish president. A president that represents not only the spiritual and conservative majority in the United states, but throughout the free world. During his almost two terms now, Obama has only succeeded in destroying the integrity of the post. He has acted more like the winner of a reality show cashing in on any exposure, rather than a leader with the responsibility of the free world in his hands. We can only now hope that the north American public take the upcoming elections a lot more seriously this time. I personally believe that Obama could have been any random black man, and still have been elected to the post. His appointment was not based on the strength of any of his policies, or lack of I should I say, but rather a need for the black, the leftists, and minority communities to make a statement simply by electing him to lead. These groups can never be trusted to think pragmatically. Hence, the United states has been weakened. Spiritually and politically.
David “Franj” Frangiosa (Conservative Blogger Guy)",,photo,https://www.facebook.com/photo.php?fbid=10207531009166171&set=o.428168350689404&type=3,2016-02-06 00:41:08,2,2,0
428168350689404_492832237556348,"This Muslim rapist thought he'd picked an easy target in a teenage girl. However, she had the perfect response... she fought back with THIS beast.

You can tell this sicko wasn't expecting this... he deserved what he got, though.",Wannabe Rapist Humiliated After Teen Victim Fights Back With This BEAST,link,http://conservativetribune.com/wannabe-rapist-humiliated/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-06 00:00:01,252,21,32
428168350689404_492876920885213,"Hillary Clinton has given plenty of ridiculous answers in her time, but this one took the cake... when she said this, the audience burst out laughing.

This shows just how seriously people take Hillary... this doesn't bode well for her.",VIDEO: Crowd Bursts Out Laughing on Live TV After Hillary Gives Absurd Answer,link,http://conservativetribune.com/crowd-laughing-hillary-absurd/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 23:30:01,127,38,33
428168350689404_492852407554331,"This puzzle has been the talk of the Internet, and for good reason... while adults can't seem to get a grasp on it, kids are solving it easily.

Here's the question... Which way is the bus headed?
Can you figure this out?",Can You Solve This Puzzle? It's Stumping Adults But Kids Can Solve It Easily,link,http://conservativetribune.com/can-you-solve-this/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 23:00:01,195,165,112
428168350689404_492878230885082,Please keep their family in your thoughts and prayers. This is a beautiful message. Do you agree?,Rory And Joey Feek Just Released A Message To All Fans. And It Might Be Her Last One,link,http://www.liftable.com/sbasile/rory-and-joey-feek-just-released-a-message-to-all-fans-and-it-might-be-her-last-one/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 22:30:00,1030,47,127
428168350689404_10208281609940130,ATTN!!!  NEED people to help witness the fantastic hand-counting of ballots that are done in 20% of the NH precincts.  The reason this is so important is so that we have solid evidence of real counts to compare to the 80% of precincts that are counted in secret by machines.  Please sign up to help us insure a fair vote count or at least the evidence if it is not.  ,WatchTheVote2016 Official Site – A Grassroots Strategy to Assure a Fair Vote Count,link,http://www.watchthevote2016.com/,2016-02-05 22:07:04,1,1,0
428168350689404_492865474219691,"And that's how you do it! This heckler was absolutely no match for Trump who IMMEDIATELY shut him down.

Do you appreciate Trump's fiery response?",Heckler Says 'Illegal Immigrants Are The Backbone Of Our Country'... Gets SCHOOLED By Trump,link,http://www.tpnn.com/2016/02/05/heckler-says-illegal-immigrants-backbone-country-gets-schooled-trump/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 22:00:00,418,49,29
428168350689404_492825600890345,This might be the absolute last thing I would expect from Brad Pitt and Angelina Jolie. I wonder how liberal Hollywood will react...,Brad Pitt And Angelina Jolie Just STUNNED Liberal Hollywood By Breaking Its #1 Rule,link,http://www.westernjournalism.com/what-this-famous-hollywood-couple-had-made-will-have-liberals-heads-spinning/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 21:30:00,277,18,39
428168350689404_492873564218882,"Many people are struggling to figure out who Donald Trump would pick as his vice president. 'The Donald' just dropped a major hint about who it might be, and it's not who you'd think...

Would you like to see Trump team up with this candidate?",Trump Just Stunned Everyone With Potential VP Pick - 'Always Gotten Along Well',link,http://www.westernjournalism.com/trump-just-stunned-everyone-with-potential-vp-pick-always-gotten-along-well/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 21:00:01,151,57,3
428168350689404_492815697558002,"Finally! Too many times, conservatives are guilty of letting liberals define what conservatism actually is. However, when prompted with the question, Senator Ben Sasse did not hesitate to give the TRUE meaning of conservatism...When you see it you'll know exactly why everyone is talking about it!

This is too good not to share! Make sure everyone sees this.",WATCH: Liberal TV Host Asks Senator To Define What 'Conservatism' Means...Gets Mind Blown,link,http://www.tpnn.com/2016/02/05/watch-liberal-tv-host-asks-senator-to-define-what-conservatism-means-gets-mind-blown/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 20:30:00,133,14,48
428168350689404_492848117554760,"Without a doubt, what this conservative icon just said about Rubio will ripple throughout the Republican Party. This is definitely huge...and Rubio will be FURIOUS.

Do you agree with this?",A Big-Time Conservative Icon Just DEMANDED Rubio Drop Out Of The Race...Here's Why,link,http://www.tpnn.com/2016/02/05/big-time-conservative-icon-just-demanded-rubio-drop-race-heres/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 20:00:01,215,31,43
428168350689404_492820157557556,"The FBI just posted a surveillance team outside a radical mosque in a major U.S. city. When they saw who went inside, they were STUNNED.

America needs to know this... this is MASSIVE news.",FBI Posts Surveillance Team Outside Radical Mosque... Guess Who Just Went Inside,link,http://conservativetribune.com/surveillance-radical-mosque/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 19:30:00,148,29,89
428168350689404_492865060886399,"The next Fox News debate was just announced, and Megyn Kelly will be one of the moderators. When Donald Trump heard about this, he immediately responded with this shocking statement.

Do you agree with Donald Trump?",Trump Issues HUGE Announcement About Next Fox News Debate That Has Everyone Talking,link,http://www.westernjournalism.com/trump-issues-huge-announcement-about-next-fox-news-debate-that-has-everyone-talking/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 19:00:02,160,34,13
428168350689404_492788034227435,"Dr. Phil has been known for his no-nonsense advice, and he clearly gave it to some people who desperately needed it... here's the four-word truth bomb he just dropped on welfare abusers.

This is awesome! It's about time someone said this.",Dr. Phil Drops 4-Word Bombshell On Welfare Abusers... It's About Time Someone Said This,link,http://conservativetribune.com/dr-phil-drops-4-word-bombshell/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 18:30:00,268,21,80
428168350689404_492846864221552,"Donald Trump just dropped his persona and got very personal. I never knew this about Trump's brother, or the huge impact he had on him. This will change the way a lot of people see Trump.

Do you support 'The Donald'?",Trump: 'I Wouldn't Be Here Today' If Not For 5 Words My Brother Told Me Before Dying,link,http://www.westernjournalism.com/trump-i-wouldnt-be-here-today-if-not-for-5-words-my-brother-told-me-before-dying/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 18:00:01,485,35,73
428168350689404_492813977558174,"If you ever needed a lesson on Muslim culture in just one photo, this is it... a dramatic Starbucks photo shows exactly why it's not ""Islamophobia"" to have serious issues with Islam.

Ask a liberal to take a look at this and tell you what they think... they're not going to like it one bit.",Picture Snapped At Starbuck's Tells You All You Need To Know About Muslim Culture,link,http://conservativetribune.com/starbucks-muslim-culture/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 17:30:00,55,12,12
428168350689404_492827580890147,"This is unbelievable. Immediately after the Democratic debate on MSNBC, a moderator walked up and gave something jaw-dropping to both Hillary Clinton and Bernie Sanders. Did she realize the cameras were still rolling?

Spread this video far and wide if you want to help expose the mainstream media...",Watch Closely: Stunning Thing Moderator Gives To Dem Candidates After Debate Would NEVER Happen...,link,http://www.westernjournalism.com/watch-closely-stunning-thing-moderators-give-to-dem-candidates-after-debate-would-never-happen-to-repubs/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 17:00:01,87,19,24
428168350689404_492788227560749,"Oops. Chelsea Clinton just let slip what must be the LAST thing Hillary wanted to hear come out of her mouth. This will make for an awkward conversation the next time these two are together...

Do you hope Hillary suffers a solid defeat in 2016?",Watch: Chelsea Clinton Just Accidentally Let Something Slip On TV Her Mom Will Hate,link,http://www.westernjournalism.com/watch-chelsea-clinton-just-accidentally-let-something-slip-on-tv-her-mom-will-hate/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 16:30:01,263,75,55
428168350689404_492830244223214,"""Live Free or Die: A motto for the whole country to follow""

Credit: Donald J. Trump (Facebook)",Donald J. Trump,video,https://www.facebook.com/DonaldTrump/videos/10156608890980725/,2016-02-05 16:00:00,1273,76,0
428168350689404_492825347557037,This definitely has the potential to change EVERYTHING...,Notorious DC Madam's 'Black Book' Could Be Opened - It Could ROCK The Presidential Race,link,http://www.tpnn.com/2016/02/04/notorious-dc-madams-black-book-could-be-opened-presidential-campaigns-could-be-shaken/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 15:30:02,207,42,25
428168350689404_492815094224729,"Whoa, I think it's safe to say that nobody expected THIS to come out of Karl Rove's mouth...especially not Trump.

Do you agree with Karl Rove here?",Karl Rove Just Dropped A BOMBSHELL On What Happened In Iowa: 'Do The Math...',link,http://www.tpnn.com/2016/02/04/karl-rove-just-dropped-bombshell-happened-iowa-math/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 15:00:01,251,43,39
428168350689404_492787847560787,"This Harrier jet pilot started having trouble as he got ready to land.

Then, at the last minute, he made a stunning decision that left people speechless.",VIDEO: Harrier Pilot Comes In Too Fast... Makes SHOCKING Last-Minute Decision,link,http://conservativetribune.com/harrier-pilot-too-fast/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 14:30:00,80,11,18
428168350689404_189192314774751,My company made this commercial. I thought I'd share. :-) Happy Friday All!,,video,https://www.facebook.com/198494073844575/videos/189192314774751,2016-02-05 14:17:45,0,0,0
428168350689404_492814914224747,"It looks like the Iowa election results could be having a MAJOR impact on New Hampshire. In a matter of days there has been a big swing...

Who do you think will win New Hampshire?",Breaking: Latest New Hampshire Poll Shows Big Change In A Matter Of Days,link,http://www.westernjournalism.com/breaking-latest-new-hampshire-poll-shows-big-change-in-a-matter-of-days/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 14:00:01,321,165,18
428168350689404_492787640894141,"Candace Cameron Bure just dropped a truth bomb about Hillary Clinton that 'The View' won't want to admit, but definitely can't ignore...

Was Candace right about Hillary?",Watch: Candace Cameron Bure Just Pointed Out 1 Thing About Hillary 'The View' Can't Ignore,link,http://www.westernjournalism.com/watch-candace-cameron-bure-just-pointed-out-1-thing-about-hillary-the-view-cant-ignore/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 13:30:01,80,12,6
428168350689404_1545823099078123,,,photo,https://www.facebook.com/photo.php?fbid=1545823099078123&set=o.428168350689404&type=3,2016-02-05 13:17:01,0,0,0
428168350689404_492787404227498,"Yesterday was the National Prayer Breakfast, and during his speech, Barack Obama said something about Jesus that is turning heads.",Watch: 7 Words Obama Just Said At National Prayer Breakfast Is Catching People's Attention,link,http://www.westernjournalism.com/watch-7-words-obama-just-said-at-national-prayer-breakfast-is-catching-peoples-attention/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 12:30:00,61,59,6
428168350689404_492788474227391,"Liberals have been busy spreading this meme about Donald J. Trump around Facebook. It's absolutely brutal, but there's one BIG problem about this...

Now, Trump's supporters are striking back.",Liberals Are Spreading This BRUTAL Trump Meme... But There's a BIG Problem,link,http://conservativetribune.com/liberals-spreading-trump-meme/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 12:00:01,180,64,25
428168350689404_492786860894219,"Wow. A stunning scene in lower Manhattan has turned deadly. Multiple serious injuries are also being reported.

Please join us in sending thoughts and prayers to the victims and the first responders.",BREAKING: Massive Deadly Collapse In Downtown NYC Spans Entire City Block,link,http://www.westernjournalism.com/breaking-huge-deadly-collapse-in-downtown-nyc-spans-entire-city-block/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 11:30:00,139,18,41
428168350689404_492582344248004,"Since Donald Trump lost Iowa, many have taken the opportunity to say that his campaign in on the decline. However, Trump just broke a 42-year-old record that just proved all those critics wrong...

Do you think Trump can still win the nomination?",WOW: Donald Trump Just Broke A 42 Yr-Old Record That Is Going To Terrify His Rivals...,link,http://www.westernjournalism.com/wow-donald-trump-just-broke-a-42-yr-old-record-that-is-going-to-terrify-his-rivals/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-05&utm_campaign=manualpost,2016-02-05 11:00:02,156,29,25
428168350689404_723778534426104,,,photo,https://www.facebook.com/photo.php?fbid=723778534426104&set=o.428168350689404&type=3,2016-02-05 06:59:12,2,2,0
428168350689404_10201538180093033,,,photo,https://www.facebook.com/photo.php?fbid=10201538180093033&set=o.428168350689404&type=3,2016-02-05 05:43:22,1,1,0
428168350689404_492562357583336,"There's no way the heads over there at Fox News will be happy about what happened during this Donald J. Trump rally in New Hampshire.

Do you think Trump will win in New Hampshire?",Hordes Attend Trump Rally In NH...But It's What Happened To Fox News That Has Everyone Talking,link,http://www.tpnn.com/2016/02/04/hordes-attend-trump-rally-nh-happened-fox-news-everyone-talking/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-05 00:00:00,901,159,95
428168350689404_492558517583720,"The FBI has just released its list of the most dangerous states in America, and some of the entries will surprise you.

Do you live in one of these places?",ALERT: FBI Releases List of Most Dangerous States in U.S... Do You Live in One?,link,http://conservativetribune.com/list-of-most-dangerous-states/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 23:30:01,70,15,33
428168350689404_492558157583756,"Rush Limbaugh is known for saying the things no one else will. When he saw Obama's speech at a mosque, he instantly had one question that says it all...

If you agree with Rush, help expose Obama by spreading this article...",Rush Limbaugh Just Asked The One Question About Obama's Mosque Visit He Wasn't Supposed To,link,http://www.westernjournalism.com/rush-limbaugh-just-asked-the-one-question-about-obamas-mosque-visit-he-wasnt-supposed-to-2/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 23:00:00,74,10,27
428168350689404_492549984251240,"The host was not prepared for this ABSOLUTE truthbomb...

Do you agree with what the journalist said?",Journalist Goes On TV...What She Says About 'Feminized Men' Has The Host In Absolute SHOCK,link,http://www.tpnn.com/2016/02/04/journalist-goes-on-tv-what-she-says-about-feminized-men-has-the-host-in-absolute-shock/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 22:30:00,36,7,7
428168350689404_492546980918207,"This heartbroken mother's daughter was brutally murdered by sickos. Near the murdered girl, however, she made a disturbing find that she had no idea even existed.

This is something every parent needs to read... it could save your child's life.","Mom Makes Disturbing Find Near Murdered Girl, Had No Idea This Even Existed",link,http://conservativetribune.com/mom-makes-disturbing-find/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 22:00:00,63,18,54
428168350689404_492610174245221,Please explain to the folks on why the USA credit rating is no longer a AAA.,,status,,2016-02-04 21:45:42,1,1,0
428168350689404_492549680917937,"Fox news has delivered a major announcement, and it'll be interesting to see how Trump reacts to this...

Do you support Donald Trump?",Fox News Just Made A Huge Announcement About Megyn Kelly That'll Ruffle Trump's Feathers,link,http://www.westernjournalism.com/fox-news-just-made-a-huge-announcement-about-megyn-kelly-thatll-ruffle-trumps-feathers/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 21:30:00,153,104,6
428168350689404_492541360918769,"Ted Cruz's ""voting violation"" mailer in Iowa has been the source of a lot of controversy, even with Cruz winning the caucus. 

However, one Iowa woman is still absolutely infuriated, and this is the horrific reason why...

This is why the controversy might not yet be over... do you think Cruz should apologize?","Ted Cruz's ""Voting Violation"" Mailer Infuriated 1 Iowa Woman... Here's The Horrific Reason Why",link,http://conservativetribune.com/voting-violation-mailer/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 21:00:00,304,80,47
428168350689404_492576447581927,"Even by the low standards of his campaign, it hasn't been a good week for Jeb Bush. First came the Iowa caucus disaster, and then came 

THIS humiliating request to an audience that was caught on tape...
Now that this has gone viral, maybe it's time to go back to Florida, Jeb.","VIDEO: Jeb Bush's Humiliating Request to Audience Caught on Tape, Now It's Everywhere",link,http://conservativetribune.com/jeb-bush-humiliating-request/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 20:30:00,85,48,24
428168350689404_492540814252157,"The Taliban probably thought they were going to get either important information or a hefty price for the American doctor they were holding hostage. They absolutely never expected this to happen next...

Do you think this Navy SEAL is the definition of a true American hero?",American Doctor Was Held Hostage By The Taliban...Then This Navy SEAL Showed Up,link,http://www.tpnn.com/2016/02/04/american-doctor-was-held-hostage-by-the-taliban-then-this-navy-seal-showed-up/?utm_source=Facebook&utm_medium=DonaldTrumpIsTheMan&utm_content=2016-02-04&utm_campaign=manualpost,2016-02-04 20:00:01,209,16,29
